PassengerId,Survived,Sex,Age,Fare,PassengerClass1,PassengerClass2,PassengerClass3,Family_size,Mr,Mrs,Master,Miss,Emb_1,Emb_2,Emb_3
710,1,1,0.35,0.02975782,0,0,1,0.2,0,0,1,0,1,0,0
711,1,0,0.3,0.096625763,1,0,0,0,1,0,0,0,1,0,0
712,0,1,0.35,0.051822149,1,0,0,0,1,0,0,0,0,0,1
713,1,1,0.6,0.10149724,1,0,0,0.1,1,0,0,0,0,0,1
714,0,1,0.3625,0.018510169,0,0,1,0,1,0,0,0,0,0,1
715,0,1,0.65,0.02537431,0,1,0,0,1,0,0,0,0,0,1
716,0,1,0.2375,0.014931806,0,0,1,0,1,0,0,0,0,0,1
717,1,0,0.475,0.444099224,1,0,0,0,0,0,0,1,1,0,0
718,1,0,0.3375,0.020494635,0,1,0,0,0,0,0,1,0,0,1
719,0,1,0.35,0.030253985,0,0,1,0,1,0,0,0,0,1,0
720,0,1,0.4125,0.015175789,0,0,1,0,1,0,0,0,0,0,1
721,1,0,0.075,0.06441171,0,1,0,0.1,0,0,0,1,0,0,1
722,0,1,0.2125,0.013768881,0,0,1,0.1,1,0,0,0,0,0,1
723,0,1,0.425,0.02537431,0,1,0,0,1,0,0,0,0,0,1
724,0,1,0.625,0.02537431,0,1,0,0,1,0,0,0,0,0,1
725,1,1,0.3375,0.103644297,1,0,0,0.1,1,0,0,0,0,0,1
726,0,1,0.25,0.016908074,0,0,1,0,1,0,0,0,0,0,1
727,1,0,0.375,0.04098927,0,1,0,0.3,1,0,0,0,0,0,1
728,1,0,0.35,0.015102594,0,0,1,0,0,0,0,1,0,1,0
729,0,1,0.3125,0.05074862,0,1,0,0.1,1,0,0,0,0,0,1
730,0,0,0.3125,0.01546857,0,0,1,0.1,0,0,0,1,0,0,1
731,1,0,0.3625,0.412503328,1,0,0,0,0,0,0,1,0,0,1
732,0,1,0.1375,0.036670758,0,0,1,0,1,0,0,0,1,0,0
733,0,1,0.35,0,0,1,0,0,1,0,0,0,0,0,1
734,0,1,0.2875,0.02537431,0,1,0,0,1,0,0,0,0,0,1
735,0,1,0.2875,0.02537431,0,1,0,0,1,0,0,0,0,0,1
736,0,1,0.35625,0.031425107,0,0,1,0,1,0,0,0,0,0,1
737,0,0,0.6,0.067095532,0,0,1,0.4,1,0,0,0,0,0,1
738,1,1,0.4375,1,1,0,0,0,1,0,0,0,1,0,0
739,0,1,0.35,0.015411575,0,0,1,0,1,0,0,0,0,0,1
740,0,1,0.35,0.015411575,0,0,1,0,1,0,0,0,0,0,1
741,1,1,0.35,0.0585561,1,0,0,0,1,0,0,0,0,0,1
742,0,1,0.45,0.15390495,1,0,0,0.1,1,0,0,0,0,0,1
743,1,0,0.2625,0.512121894,1,0,0,0.4,0,0,0,1,1,0,0
744,0,1,0.3,0.031425107,0,0,1,0.1,1,0,0,0,0,0,1
745,1,1,0.3875,0.01546857,0,0,1,0,1,0,0,0,0,0,1
746,0,1,0.875,0.138582771,1,0,0,0.2,1,0,0,0,0,0,1
747,0,1,0.2,0.039525368,0,0,1,0.2,1,0,0,0,0,0,1
748,1,0,0.375,0.02537431,0,1,0,0,0,0,0,1,0,0,1
749,0,1,0.2375,0.103644297,1,0,0,0.1,1,0,0,0,0,0,1
750,0,1,0.3875,0.015126993,0,0,1,0,1,0,0,0,0,1,0
751,1,0,0.05,0.04489301,0,1,0,0.2,0,0,0,1,0,0,1
752,1,1,0.075,0.024349578,0,0,1,0.1,0,0,1,0,0,0,1
753,0,1,0.4125,0.018542765,0,0,1,0,1,0,0,0,0,0,1
754,0,1,0.2875,0.015411575,0,0,1,0,1,0,0,0,0,0,1
755,1,0,0.6,0.126871551,0,1,0,0.3,1,0,0,0,0,0,1
756,1,1,0.008375,0.028302115,0,1,0,0.2,0,0,1,0,0,0,1
757,0,1,0.35,0.015216388,0,0,1,0,1,0,0,0,0,0,1
758,0,1,0.225,0.022446505,0,1,0,0,1,0,0,0,0,0,1
759,0,1,0.425,0.015712554,0,0,1,0,1,0,0,0,0,0,1
760,1,0,0.4125,0.168836756,1,0,0,0,0,1,0,0,0,0,1
761,0,1,0.35,0.028302115,0,0,1,0,1,0,0,0,0,0,1
762,0,1,0.5125,0.013907074,0,0,1,0,1,0,0,0,0,0,1
763,1,1,0.25,0.014110459,0,0,1,0,1,0,0,0,1,0,0
764,1,0,0.45,0.234224401,1,0,0,0.3,1,0,0,0,0,0,1
765,0,1,0.2,0.015175789,0,0,1,0,1,0,0,0,0,0,1
766,1,0,0.6375,0.152164468,1,0,0,0.1,1,0,0,0,0,0,1
767,0,1,0.35,0.077294052,1,0,0,0,1,0,0,0,1,0,0
768,0,0,0.38125,0.015126993,0,0,1,0,0,0,0,1,0,1,0
769,0,1,0.35,0.047137661,0,0,1,0.1,1,0,0,0,0,1,0
770,0,1,0.4,0.016322513,0,0,1,0,1,0,0,0,0,0,1
771,0,1,0.3,0.018542765,0,0,1,0,1,0,0,0,0,0,1
772,0,1,0.6,0.015330377,0,0,1,0,1,0,0,0,0,0,1
773,0,0,0.7125,0.020494635,0,1,0,0,1,0,0,0,0,0,1
774,0,1,0.35,0.014102261,0,0,1,0,1,0,0,0,1,0,0
775,1,0,0.675,0.04489301,0,1,0,0.4,1,0,0,0,0,0,1
776,0,1,0.225,0.015126993,0,0,1,0,1,0,0,0,0,0,1
777,0,1,0.35,0.015126993,0,0,1,0,1,0,0,0,0,1,0
778,1,0,0.0625,0.024349578,0,0,1,0,0,0,0,1,0,0,1
779,0,1,0.35,0.015102594,0,0,1,0,1,0,0,0,0,1,0
780,1,0,0.5375,0.412503328,1,0,0,0.1,1,0,0,0,0,0,1
781,1,0,0.1625,0.014110459,0,0,1,0,0,0,0,1,1,0,0
782,1,0,0.2125,0.11125659,1,0,0,0.1,1,0,0,0,0,0,1
783,0,1,0.3625,0.0585561,1,0,0,0,1,0,0,0,0,0,1
784,0,1,0.35,0.045771352,0,0,1,0.3,1,0,0,0,0,0,1
785,0,1,0.3125,0.013760684,0,0,1,0,1,0,0,0,0,0,1
786,0,1,0.3125,0.014151058,0,0,1,0,1,0,0,0,0,0,1
787,1,0,0.225,0.014630827,0,0,1,0,0,0,0,1,0,0,1
788,0,1,0.1,0.056848214,0,0,1,0.5,0,0,1,0,0,1,0
789,1,1,0.0125,0.040159725,0,0,1,0.3,0,0,1,0,0,0,1
790,0,1,0.575,0.154588105,1,0,0,0,1,0,0,0,1,0,0
791,0,1,0.35,0.015126993,0,0,1,0,1,0,0,0,0,1,0
792,0,1,0.2,0.05074862,0,1,0,0,1,0,0,0,0,0,1
